2022-12-23 11:38:16.833 [main] WARN  com.solvd.agency.business.Agency - The field must contain only letters
2023-01-16 05:04:29.201 [main] INFO  com.solvd.agency.business.Agency - 
2023-01-16 05:09:24.274 [main] INFO  com.solvd.agency.persons.Person - The field class java.lang.String must contain only letters
2023-01-16 05:09:37.793 [main] INFO  com.solvd.agency.persons.Person - The field class java.lang.String must contain only letters
2023-01-16 05:09:38.324 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:09:38.326 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:09:38.347 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=asdf asdf, owner contact=null} 
2023-01-16 05:09:38.347 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=asdf asdf, owner contact=null} 
2023-01-16 05:09:38.347 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=asdf asdf, owner contact=null} 
2023-01-16 05:09:38.348 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:09:38.348 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:09:38.348 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:09:38.348 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:09:38.349 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:09:38.349 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:09:38.350 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=1, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Drew', lastName='Barrymore', phoneNumber=123456}} 
2023-01-16 05:09:38.350 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=2, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Kevin', lastName='Hart', phoneNumber=123456}} 
2023-01-16 05:09:38.350 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=3, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Dwayne', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:09:38.350 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=3, city='Los Angeles', email='pablo@mail.com', person=Person{firstName='Jonas', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:09:38.350 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=2, city='Missouri', email='pablo@mail.com', person=Person{firstName='Martin', lastName='Scorsese', phoneNumber=123456}} 
2023-01-16 05:09:38.351 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=1, city='Chicago', email='pablo@mail.com', person=Person{firstName='Paul', lastName='Newman', phoneNumber=123456}} 
2023-01-16 05:09:38.351 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=1, person=Person{firstName='asdf', lastName='asdf', phoneNumber=null}} 
2023-01-16 05:09:38.351 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=2, person=Person{firstName='Meryl', lastName='Streep', phoneNumber=2345678}} 
2023-01-16 05:09:38.351 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=3, person=Person{firstName='Jason', lastName='Momoa', phoneNumber=3456789}} 
2023-01-16 05:09:38.352 [main] INFO  com.solvd.agency.Main - Not same memory space reference
2023-01-16 05:09:38.352 [main] INFO  com.solvd.agency.Main - Objects with different content
2023-01-16 05:09:38.352 [main] INFO  com.solvd.agency.Main - Objects with different hash code
2023-01-16 05:09:38.353 [main] WARN  com.solvd.agency.business.Agency - The number of rooms must be above zero
2023-01-16 05:09:38.353 [main] WARN  com.solvd.agency.business.Agency - There is no apartments with this location
2023-01-16 05:09:38.353 [main] WARN  com.solvd.agency.Main - The ID of apartment does not exists
2023-01-16 05:09:38.354 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=asdf asdf, owner contact=null} 
2023-01-16 05:09:38.354 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=asdf asdf, owner contact=null} 
2023-01-16 05:09:38.354 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=asdf asdf, owner contact=null} 
2023-01-16 05:09:38.354 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:09:38.355 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:09:38.355 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:09:38.355 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:09:38.355 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:09:38.355 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:09:38.356 [main] INFO  com.solvd.agency.utils.CustomLinkedList - List is empty
2023-01-16 05:09:38.356 [main] INFO  com.solvd.agency.business.Agency - 
2023-01-16 05:10:20.814 [main] INFO  com.solvd.agency.persons.Person - The field String must contain only letters
2023-01-16 05:12:32.803 [main] INFO  com.solvd.agency.persons.Person - The field java.lang.String must contain only letters
2023-01-16 05:17:32.675 [main] INFO  com.solvd.agency.persons.Person - The field First Name must contain only letters
2023-01-16 05:17:38.661 [main] INFO  com.solvd.agency.persons.Person - The field Last Name must contain only letters
2023-01-16 05:17:42.414 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:17:42.414 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:17:42.435 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=Pablo Ramirez, owner contact=null} 
2023-01-16 05:17:42.435 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Pablo Ramirez, owner contact=null} 
2023-01-16 05:17:42.437 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Pablo Ramirez, owner contact=null} 
2023-01-16 05:17:42.437 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:17:42.437 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:17:42.437 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:17:42.437 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:17:42.438 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:17:42.438 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:17:42.438 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=1, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Drew', lastName='Barrymore', phoneNumber=123456}} 
2023-01-16 05:17:42.439 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=2, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Kevin', lastName='Hart', phoneNumber=123456}} 
2023-01-16 05:17:42.439 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=3, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Dwayne', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:17:42.439 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=3, city='Los Angeles', email='pablo@mail.com', person=Person{firstName='Jonas', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:17:42.439 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=2, city='Missouri', email='pablo@mail.com', person=Person{firstName='Martin', lastName='Scorsese', phoneNumber=123456}} 
2023-01-16 05:17:42.439 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=1, city='Chicago', email='pablo@mail.com', person=Person{firstName='Paul', lastName='Newman', phoneNumber=123456}} 
2023-01-16 05:17:42.439 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=1, person=Person{firstName='Pablo', lastName='Ramirez', phoneNumber=null}} 
2023-01-16 05:17:42.440 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=2, person=Person{firstName='Meryl', lastName='Streep', phoneNumber=2345678}} 
2023-01-16 05:17:42.440 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=3, person=Person{firstName='Jason', lastName='Momoa', phoneNumber=3456789}} 
2023-01-16 05:17:42.440 [main] INFO  com.solvd.agency.Main - Not same memory space reference
2023-01-16 05:17:42.440 [main] INFO  com.solvd.agency.Main - Objects with different content
2023-01-16 05:17:42.440 [main] INFO  com.solvd.agency.Main - Objects with different hash code
2023-01-16 05:17:42.440 [main] WARN  com.solvd.agency.business.Agency - The number of rooms must be above zero
2023-01-16 05:17:42.442 [main] WARN  com.solvd.agency.business.Agency - There is no apartments with this location
2023-01-16 05:17:42.442 [main] WARN  com.solvd.agency.Main - The ID of apartment does not exists
2023-01-16 05:17:42.442 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=Pablo Ramirez, owner contact=null} 
2023-01-16 05:17:42.442 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Pablo Ramirez, owner contact=null} 
2023-01-16 05:17:42.442 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Pablo Ramirez, owner contact=null} 
2023-01-16 05:17:42.443 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:17:42.443 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:17:42.443 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:17:42.443 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:17:42.443 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:17:42.444 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:17:42.444 [main] INFO  com.solvd.agency.utils.CustomLinkedList - List is empty
2023-01-16 05:17:42.444 [main] INFO  com.solvd.agency.business.Agency - 
2023-01-16 05:31:03.225 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:37:52.364 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:37:52.367 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:37:52.368 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:37:52.368 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:37:52.380 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=null null, owner contact=null} 
2023-01-16 05:37:52.380 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=null null, owner contact=null} 
2023-01-16 05:37:52.380 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=null null, owner contact=null} 
2023-01-16 05:37:52.380 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:37:52.381 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:37:52.381 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:37:52.381 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:37:52.381 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:37:52.381 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:37:52.381 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=1, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Drew', lastName='Barrymore', phoneNumber=123456}} 
2023-01-16 05:37:52.382 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=2, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Kevin', lastName='Hart', phoneNumber=123456}} 
2023-01-16 05:37:52.382 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=3, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Dwayne', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:37:52.382 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=3, city='Los Angeles', email='pablo@mail.com', person=Person{firstName='Jonas', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:37:52.382 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=2, city='Missouri', email='pablo@mail.com', person=Person{firstName='Martin', lastName='Scorsese', phoneNumber=123456}} 
2023-01-16 05:37:52.382 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=1, city='Chicago', email='pablo@mail.com', person=Person{firstName='Paul', lastName='Newman', phoneNumber=123456}} 
2023-01-16 05:37:52.382 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=1, person=Person{firstName='null', lastName='null', phoneNumber=null}} 
2023-01-16 05:37:52.383 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=2, person=Person{firstName='Meryl', lastName='Streep', phoneNumber=2345678}} 
2023-01-16 05:37:52.383 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=3, person=Person{firstName='Jason', lastName='Momoa', phoneNumber=3456789}} 
2023-01-16 05:37:52.383 [main] INFO  com.solvd.agency.Main - Not same memory space reference
2023-01-16 05:37:52.383 [main] INFO  com.solvd.agency.Main - Objects with different content
2023-01-16 05:37:52.383 [main] INFO  com.solvd.agency.Main - Objects with different hash code
2023-01-16 05:37:52.384 [main] WARN  com.solvd.agency.business.Agency - The number of rooms must be above zero
2023-01-16 05:37:52.384 [main] WARN  com.solvd.agency.business.Agency - There is no apartments with this location
2023-01-16 05:37:52.384 [main] WARN  com.solvd.agency.Main - The ID of apartment does not exists
2023-01-16 05:37:52.384 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=null null, owner contact=null} 
2023-01-16 05:37:52.384 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=null null, owner contact=null} 
2023-01-16 05:37:52.385 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=null null, owner contact=null} 
2023-01-16 05:37:52.385 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:37:52.385 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:37:52.385 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:37:52.385 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:37:52.386 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:37:52.386 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:37:52.386 [main] INFO  com.solvd.agency.utils.CustomLinkedList - List is empty
2023-01-16 05:37:52.386 [main] INFO  com.solvd.agency.business.Agency - 
2023-01-16 05:47:21.479 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:47:21.483 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:47:21.484 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:47:21.484 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:51:28.071 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:51:28.079 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:51:28.080 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:53:30.787 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:53:30.792 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:53:30.792 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:53:30.793 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:55:16.959 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:55:16.964 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:55:16.965 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:55:16.965 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:56:53.180 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:56:53.183 [main] WARN  com.solvd.agency.persons.Person - The field must contain only letters
2023-01-16 05:56:53.184 [main] WARN  com.solvd.agency.persons.Person - The field must contain only numbers
2023-01-16 05:56:53.184 [main] WARN  com.solvd.agency.persons.Person - The field/s can not be null/s
2023-01-16 05:56:53.201 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=null null, owner contact=null} 
2023-01-16 05:56:53.202 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=2, location='New York', price=4000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=null null, owner contact=null} 
2023-01-16 05:56:53.202 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=3, location='Chicago', price=3500.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=null null, owner contact=null} 
2023-01-16 05:56:53.202 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=4, location='Los Angeles', price=1500.0, numberRooms=1, available=true, for rent or for buy=FOR_BUY, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:56:53.202 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=5, location='Chicago', price=2000.0, numberRooms=3, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:56:53.203 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=6, location='Santa Cruz', price=6000.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Meryl Streep, owner contact=2345678} 
2023-01-16 05:56:53.203 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=7, location='New Jersey', price=3500.0, numberRooms=2, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:56:53.203 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=8, location='Washington', price=5500.0, numberRooms=4, available=true, for rent or for buy=FOR_RENT, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:56:53.203 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=9, location='Chicago', price=7000.0, numberRooms=3, available=true, for rent or for buy=FOR_BUY, owner=Jason Momoa, owner contact=3456789} 
2023-01-16 05:56:53.204 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=1, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Drew', lastName='Barrymore', phoneNumber=123456}} 
2023-01-16 05:56:53.204 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=2, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Kevin', lastName='Hart', phoneNumber=123456}} 
2023-01-16 05:56:53.204 [main] INFO  com.solvd.agency.business.Agency - Agent{idAgent=3, percentageSaleCommission=20.0, percentageRentCommission=10.0, saleCommission=0.0, rentCommission=0.0, person=Person{firstName='Dwayne', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:56:53.204 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=3, city='Los Angeles', email='pablo@mail.com', person=Person{firstName='Jonas', lastName='Johnson', phoneNumber=123456}} 
2023-01-16 05:56:53.205 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=2, city='Missouri', email='pablo@mail.com', person=Person{firstName='Martin', lastName='Scorsese', phoneNumber=123456}} 
2023-01-16 05:56:53.205 [main] INFO  com.solvd.agency.business.Agency - Customer{idClient=1, city='Chicago', email='pablo@mail.com', person=Person{firstName='Paul', lastName='Newman', phoneNumber=123456}} 
2023-01-16 05:56:53.205 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=1, person=Person{firstName='null', lastName='null', phoneNumber=null}} 
2023-01-16 05:56:53.205 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=2, person=Person{firstName='Meryl', lastName='Streep', phoneNumber=2345678}} 
2023-01-16 05:56:53.205 [main] INFO  com.solvd.agency.business.Agency - Owner{idOwner=3, person=Person{firstName='Jason', lastName='Momoa', phoneNumber=3456789}} 
2023-01-16 05:56:53.206 [main] INFO  com.solvd.agency.Main - Not same memory space reference
2023-01-16 05:56:53.206 [main] INFO  com.solvd.agency.Main - Objects with different content
2023-01-16 05:56:53.206 [main] INFO  com.solvd.agency.Main - Objects with different hash code
2023-01-16 05:56:53.207 [main] WARN  com.solvd.agency.business.Agency - The number of rooms must be above zero
2023-01-16 05:56:53.208 [main] WARN  com.solvd.agency.business.Agency - There is no apartments with this location
2023-01-16 05:56:53.208 [main] WARN  com.solvd.agency.Main - The ID of apartment does not exists
2023-01-16 05:56:53.208 [main] INFO  com.solvd.agency.business.Agency - Apartment{idApartment=1, location='Los Angeles', price=5000.0, numberRooms=5, available=true, for rent or for buy=FOR_BUY, owner=null null, owner contact=null} 
